# P-values	0.001	0.0005	0.0001
MYCN_MOUSE.H11MO.0.A	3.630565	4.505990000000001	6.06707
MYC_MOUSE.H11MO.0.A	3.28906	4.14256	5.831935
MYF6_MOUSE.H11MO.0.C	4.965059999999999	5.42243	7.020125
MYOD1_MOUSE.H11MO.0.A	3.35831	4.575609999999999	7.40591
MYOG_MOUSE.H11MO.0.A	3.60626	4.72511	7.336774999999999
NANOG_MOUSE.H11MO.0.A	5.78946	6.667260000000001	8.47261
NDF1_MOUSE.H11MO.0.A	4.081664999999999	5.230935000000001	7.808705
NDF2_MOUSE.H11MO.0.A	4.48931	5.57942	7.75175
NF2L1_MOUSE.H11MO.0.C	5.406	6.018565	6.67517
NF2L2_MOUSE.H11MO.0.A	5.17351	5.99726	7.712810000000001
NFAC1_MOUSE.H11MO.0.A	4.846259999999999	5.91066	8.06921
NFAC2_MOUSE.H11MO.0.C	5.665570000000001	6.671635	8.456154999999999
NFAC3_MOUSE.H11MO.0.B	5.687635	6.33598	7.807085
NFAC4_MOUSE.H11MO.0.C	5.73049	6.63227	7.89965
NFE2_MOUSE.H11MO.0.A	2.90276	4.16066	6.811560000000001
NFIA_MOUSE.H11MO.0.C	4.89751	5.71021	7.387410000000001
NFIB_MOUSE.H11MO.0.C	5.16145	6.40421	7.836835
NFIC_MOUSE.H11MO.0.A	5.82989	6.775665	7.82114
NFIL3_MOUSE.H11MO.0.C	4.984375	5.93421	7.823365000000001
NFKB1_MOUSE.H11MO.0.A	3.993505	5.04823	7.27088
NFKB2_MOUSE.H11MO.0.C	4.43153	5.455775	7.506975000000001
NFYA_MOUSE.H11MO.0.A	4.1894100000000005	5.32541	7.711360000000001
NFYB_MOUSE.H11MO.0.A	3.5526649999999997	4.82062	7.46906
NFYC_MOUSE.H11MO.0.B	3.8091099999999996	5.03731	7.603720000000001
NGN2_MOUSE.H11MO.0.C	4.29862	5.340325	7.60804
NKX21_MOUSE.H11MO.0.A	5.379415	6.37003	8.070045
NKX22_MOUSE.H11MO.0.A	5.571985	6.403335	7.597325
NKX25_MOUSE.H11MO.0.A	5.21369	6.1152999999999995	7.556985000000001
NKX28_MOUSE.H11MO.0.C	5.369035	5.94348	7.26813
NKX31_MOUSE.H11MO.0.C	5.625629999999999	6.399335000000001	7.85392
NKX32_MOUSE.H11MO.0.B	5.013465	5.973649999999999	8.080549999999999
NKX61_MOUSE.H11MO.0.A	5.88831	6.698860000000001	8.381310000000001
NOBOX_MOUSE.H11MO.0.C	5.266695	6.336485	7.8682300000000005
NR1D1_MOUSE.H11MO.0.A	5.31886	6.101559999999999	7.71396
NR1D2_MOUSE.H11MO.0.A	5.20306	6.05471	7.796760000000001
NR1H3_MOUSE.H11MO.0.A	5.31661	6.141859999999999	7.823160000000001
NR1H4_MOUSE.H11MO.0.A	3.59711	4.52006	6.46316
NR1I2_MOUSE.H11MO.0.C	5.22391	6.10616	7.93896
NR1I3_MOUSE.H11MO.0.C	4.99046	5.88706	7.76006
NR2C1_MOUSE.H11MO.0.C	4.9687149999999995	5.763515	7.410145
NR2C2_MOUSE.H11MO.0.A	5.08961	5.925565	7.648975
NR2E3_MOUSE.H11MO.0.C	5.65911	6.4703599999999994	8.170675
NR4A1_MOUSE.H11MO.0.B	5.755885	6.409355	7.3884
NR4A2_MOUSE.H11MO.0.C	5.3668499999999995	6.18478	7.649964999999999
NR5A2_MOUSE.H11MO.0.A	4.633205	5.66464	7.901405
NRF1_MOUSE.H11MO.0.A	-1.2930899999999999	-0.059090000000000004	2.54326
OLIG2_MOUSE.H11MO.0.A	5.250259999999999	6.12321	7.887510000000001
OTX2_MOUSE.H11MO.0.A	5.362775	6.268575	8.0714
OVOL1_MOUSE.H11MO.0.C	4.89978	5.44968	6.5820799999999995
OVOL2_MOUSE.H11MO.0.C	3.1961649999999997	3.45179	4.0172799999999995
P53_MOUSE.H11MO.0.A	2.33491	3.5172099999999995	6.01926
P63_MOUSE.H11MO.0.B	2.87376	4.0888100000000005	6.624960000000001
P73_MOUSE.H11MO.0.B	4.24156	5.23246	7.302810000000001
PAX5_MOUSE.H11MO.0.A	3.78396	4.64071	6.42056
PAX6_MOUSE.H11MO.0.C	5.17897	5.9414750000000005	7.45662
PBX1_MOUSE.H11MO.0.A	4.555125	5.51896	7.5483899999999995
PBX2_MOUSE.H11MO.0.C	5.68061	6.37381	7.80761
PBX3_MOUSE.H11MO.0.A	4.92956	5.98916	7.98826
PDX1_MOUSE.H11MO.0.B	5.3823300000000005	6.321154999999999	7.9673050000000005
PEBB_MOUSE.H11MO.0.C	5.188305	5.86479	7.308954999999999
PIT1_MOUSE.H11MO.0.C	5.78791	6.49036	7.92722
PITX1_MOUSE.H11MO.0.C	5.5201899999999995	6.460265	7.85277
PKNX1_MOUSE.H11MO.0.A	4.677815	5.567315	7.4038699999999995
PO2F1_MOUSE.H11MO.0.C	5.4307099999999995	6.28926	8.052710000000001
PO2F2_MOUSE.H11MO.0.B	5.30983	6.14257	7.8660499999999995
PO3F1_MOUSE.H11MO.0.C	5.529909999999999	6.3628599999999995	8.08801
PO3F2_MOUSE.H11MO.0.A	4.53501	5.55401	7.687310000000001
PO5F1_MOUSE.H11MO.0.A	4.72436	5.80611	8.04306
PPARA_MOUSE.H11MO.0.A	5.02761	5.94186	7.842560000000001
PPARG_MOUSE.H11MO.0.A	5.227460000000001	6.10706	7.9180600000000005
PRD14_MOUSE.H11MO.0.A	4.8872599999999995	5.731310000000001	7.48906
PRD16_MOUSE.H11MO.0.B	5.387475	6.189385	7.69939
PRDM1_MOUSE.H11MO.0.A	4.789960000000001	5.879865000000001	8.103580000000001
PRDM5_MOUSE.H11MO.0.A	4.38186	5.43471	7.49666
PRDM9_MOUSE.H11MO.0.C	3.8978599999999997	5.002409999999999	7.29356
PRGR_MOUSE.H11MO.0.A	4.37916	5.40346	7.53026
PROP1_MOUSE.H11MO.0.C	5.31143	6.241565	8.0436
PRRX2_MOUSE.H11MO.0.C	5.11486	6.82732	7.6565
PTF1A_MOUSE.H11MO.0.A	4.4318100000000005	5.40871	7.404860000000001
RARA_MOUSE.H11MO.0.A	2.58901	3.8540599999999996	6.52511
RARG_MOUSE.H11MO.0.C	4.795159999999999	5.63441	7.3574600000000006
RELB_MOUSE.H11MO.0.C	5.15591	5.87457	7.349785000000001
REL_MOUSE.H11MO.0.A	5.28156	6.15161	7.93041
REST_MOUSE.H11MO.0.A	-2.79639	-1.16289	2.3256099999999997
RFX1_MOUSE.H11MO.0.A	1.40006	2.5527100000000003	4.97561
RFX2_MOUSE.H11MO.0.A	3.12566	4.090859999999999	6.13791
RFX3_MOUSE.H11MO.0.C	1.20751	2.52841	5.30566
RFX6_MOUSE.H11MO.0.C	4.99564	5.729445	7.186920000000001
RORA_MOUSE.H11MO.0.C	5.4142600000000005	6.224015	7.757685
RORG_MOUSE.H11MO.0.B	5.126435	6.039175	7.879335
RUNX1_MOUSE.H11MO.0.A	4.453275	5.52017	7.80999
RUNX2_MOUSE.H11MO.0.A	4.70272	5.69046	7.726649999999999
RUNX3_MOUSE.H11MO.0.A	4.31011	5.424365	7.711815
